layer,format,transform,qsnr_w_db,qsnr_x_db,qsnr_y_db,reason,W_std,W_max_abs,W_crest,W_crest_rms,W_kurtosis,W_n,X_std,X_max_abs,X_crest,X_crest_rms,X_kurtosis,X_n,Y_std,Y_max_abs,Y_crest,Y_crest_rms,Y_kurtosis,Y_n
encoder.layers.0.linear2,MXFP4,base,18.75206133279834,17.57487942740507,18.348606783158743,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,MXFP4,smooth,18.64727490975515,17.676118056849038,18.328607539039005,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.0.linear2,MXFP4,had,18.60094340894719,17.21593604485379,17.03492305861697,,0.0473079418157446,0.20766860246658325,4.38971966430949,4.389682483421915,-0.28391248191968144,32768,0.35026768217982146,3.8630149364471436,11.028750675501765,10.150962283878304,10.061528596814092,1900544,0.45945303131002624,2.9186480045318604,6.352440414224707,6.351332632216329,0.9272121344266937,950272
encoder.layers.1.linear1,INT4,base,17.022175924239928,16.861355342883524,18.0266334538042,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,INT4,smooth,17.30685163409357,16.152596949063977,17.83010761577674,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,INT4,had,16.22660329073735,15.928682791224706,17.0542977781005,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,FP4,base,19.112240796396396,19.059384927525688,20.163375693898917,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,FP4,smooth,19.27172166970854,18.945151881215185,19.999455413652438,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,FP4,had,18.517502165722426,18.42443944262827,19.11223372226655,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NF4,base,20.738394649113985,20.478084923907943,21.596604538226828,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NF4,smooth,20.7678603677849,20.542636524217524,21.742932488489704,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NF4,had,20.390058978854313,20.399362250781664,21.43479262795738,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NVFP4,base,19.157766740978975,16.429918523209235,18.75261202104941,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NVFP4,smooth,19.276747274377332,18.963910801697093,20.047937868550775,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
encoder.layers.1.linear1,NVFP4,had,18.07974061751181,18.169573919094894,19.00313244375951,,0.061331578073863774,0.2421385943889618,3.9480248510375158,3.9480205011533736,-0.4945729712071185,32768,1.0063424252751976,4.221216678619385,4.194612661256965,4.1946102512750505,-0.1620932718912762,950272,1.124562850066812,6.1275835037231445,5.448858197084402,5.328164197560058,0.09805699285656022,1900544
